Energy virulence model		dt	E_lower	 E_upper									
m	5997	0.01	0.5	0.9									
													
			smooth_step parameter										
			step_time	1.5									
													
				"E (Energy) series is fixed here, ie not calculated "									
k	t	E_lower (lhs)	E_upper (lhs)	E (lhs)	Step-Virulence (rhs)	Smooth-Step_Virulence (rhs)	E_lower<E<E_upper	E<E_lower	from below	t_last_switch	smoothstep		
3427	34.27	0.5	0.9	0.467915101	1	1	0	1	1	32.230	1.000		
3428	34.28	0.5	0.9	0.46917071	1	1	0	1	1	32.230	1.000		
3429	34.29	0.5	0.9	0.47042632	1	1	0	1	1	32.230	1.000		
3430	34.3	0.5	0.9	0.471681929	1	1	0	1	1	32.230	1.000		
3431	34.31	0.5	0.9	0.472937539	1	1	0	1	1	32.230	1.000		
3432	34.32	0.5	0.9	0.474193148	1	1	0	1	1	32.230	1.000		
3433	34.33	0.5	0.9	0.475448757	1	1	0	1	1	32.230	1.000		
3434	34.34	0.5	0.9	0.476704367	1	1	0	1	1	32.230	1.000		
3435	34.35	0.5	0.9	0.477959976	1	1	0	1	1	32.230	1.000		
3436	34.36	0.5	0.9	0.479215586	1	1	0	1	1	32.230	1.000		
3437	34.37	0.5	0.9	0.480471195	1	1	0	1	1	32.230	1.000		
3438	34.38	0.5	0.9	0.481726805	1	1	0	1	1	32.230	1.000		
3439	34.39	0.5	0.9	0.482982414	1	1	0	1	1	32.230	1.000		
3440	34.4	0.5	0.9	0.484238024	1	1	0	1	1	32.230	1.000		
3441	34.41	0.5	0.9	0.485493633	1	1	0	1	1	32.230	1.000		
3442	34.42	0.5	0.9	0.486749243	1	1	0	1	1	32.230	1.000		
3443	34.43	0.5	0.9	0.488004852	1	1	0	1	1	32.230	1.000		
3444	34.44	0.5	0.9	0.489260462	1	1	0	1	1	32.230	1.000		
3445	34.45	0.5	0.9	0.490516071	1	1	0	1	1	32.230	1.000		
3446	34.46	0.5	0.9	0.491771681	1	1	0	1	1	32.230	1.000		
3447	34.47	0.5	0.9	0.49302729	1	1	0	1	1	32.230	1.000		
3448	34.48	0.5	0.9	0.4942829	1	1	0	1	1	32.230	1.000		
3449	34.49	0.5	0.9	0.495538509	1	1	0	1	1	32.230	1.000		
3450	34.5	0.5	0.9	0.496794118	1	1	0	1	1	32.230	1.000		
3451	34.51	0.5	0.9	0.498049728	1	1	0	1	1	32.230	1.000		
3452	34.52	0.5	0.9	0.499305337	1	1	0	1	1	32.230	1.000		
3453	34.53	0.5	0.9	0.500560947	1	1	1	0	1	32.230	1.000		
3454	34.54	0.5	0.9	0.501816556	1	1	1	0	1	32.230	1.000		
3455	34.55	0.5	0.9	0.503072166	1	1	1	0	1	32.230	1.000		
3456	34.56	0.5	0.9	0.504327775	1	1	1	0	1	32.230	1.000		
3457	34.57	0.5	0.9	0.505583385	1	1	1	0	1	32.230	1.000		
3458	34.58	0.5	0.9	0.506838994	1	1	1	0	1	32.230	1.000		
3459	34.59	0.5	0.9	0.508094604	1	1	1	0	1	32.230	1.000		
3460	34.6	0.5	0.9	0.509350213	1	1	1	0	1	32.230	1.000		
3461	34.61	0.5	0.9	0.510605823	1	1	1	0	1	32.230	1.000		
3462	34.62	0.5	0.9	0.511861432	1	1	1	0	1	32.230	1.000		
3463	34.63	0.5	0.9	0.513117042	1	1	1	0	1	32.230	1.000		
3464	34.64	0.5	0.9	0.514372651	1	1	1	0	1	32.230	1.000		
3465	34.65	0.5	0.9	0.51562826	1	1	1	0	1	32.230	1.000		
3466	34.66	0.5	0.9	0.51688387	1	1	1	0	1	32.230	1.000		
3467	34.67	0.5	0.9	0.518139479	1	1	1	0	1	32.230	1.000		
3468	34.68	0.5	0.9	0.519395089	1	1	1	0	1	32.230	1.000		
3469	34.69	0.5	0.9	0.520650698	1	1	1	0	1	32.230	1.000		
3470	34.7	0.5	0.9	0.521906308	1	1	1	0	1	32.230	1.000		
3471	34.71	0.5	0.9	0.523161917	1	1	1	0	1	32.230	1.000		
3472	34.72	0.5	0.9	0.524417527	1	1	1	0	1	32.230	1.000		
3473	34.73	0.5	0.9	0.525673136	1	1	1	0	1	32.230	1.000		
3474	34.74	0.5	0.9	0.526928746	1	1	1	0	1	32.230	1.000		
3475	34.75	0.5	0.9	0.528184355	1	1	1	0	1	32.230	1.000		
3476	34.76	0.5	0.9	0.529439965	1	1	1	0	1	32.230	1.000		
3477	34.77	0.5	0.9	0.530695574	1	1	1	0	1	32.230	1.000		
3478	34.78	0.5	0.9	0.531951184	1	1	1	0	1	32.230	1.000		
3479	34.79	0.5	0.9	0.533206793	1	1	1	0	1	32.230	1.000		
3480	34.8	0.5	0.9	0.534462403	1	1	1	0	1	32.230	1.000		
3481	34.81	0.5	0.9	0.535718012	1	1	1	0	1	32.230	1.000		
3482	34.82	0.5	0.9	0.536973621	1	1	1	0	1	32.230	1.000		
3483	34.83	0.5	0.9	0.538229231	1	1	1	0	1	32.230	1.000		
3484	34.84	0.5	0.9	0.53948484	1	1	1	0	1	32.230	1.000		
3485	34.85	0.5	0.9	0.54074045	1	1	1	0	1	32.230	1.000		
3486	34.86	0.5	0.9	0.541996059	1	1	1	0	1	32.230	1.000		
3487	34.87	0.5	0.9	0.543251669	1	1	1	0	1	32.230	1.000		
3488	34.88	0.5	0.9	0.544507278	1	1	1	0	1	32.230	1.000		
3489	34.89	0.5	0.9	0.545762888	1	1	1	0	1	32.230	1.000		
3490	34.9	0.5	0.9	0.547018497	1	1	1	0	1	32.230	1.000		
3491	34.91	0.5	0.9	0.548274107	1	1	1	0	1	32.230	1.000		
3492	34.92	0.5	0.9	0.549529716	1	1	1	0	1	32.230	1.000		
3493	34.93	0.5	0.9	0.550785326	1	1	1	0	1	32.230	1.000		
3494	34.94	0.5	0.9	0.552040935	1	1	1	0	1	32.230	1.000		
3495	34.95	0.5	0.9	0.553296545	1	1	1	0	1	32.230	1.000		
3496	34.96	0.5	0.9	0.554552154	1	1	1	0	1	32.230	1.000		
3497	34.97	0.5	0.9	0.555807763	1	1	1	0	1	32.230	1.000		
3498	34.98	0.5	0.9	0.557063373	1	1	1	0	1	32.230	1.000		
3499	34.99	0.5	0.9	0.558318982	1	1	1	0	1	32.230	1.000		
3500	35	0.5	0.9	0.559574592	1	1	1	0	1	32.230	1.000		
3501	35.01	0.5	0.9	0.560830201	1	1	1	0	1	32.230	1.000		
3502	35.02	0.5	0.9	0.562085811	1	1	1	0	1	32.230	1.000		
3503	35.03	0.5	0.9	0.56334142	1	1	1	0	1	32.230	1.000		
3504	35.04	0.5	0.9	0.56459703	1	1	1	0	1	32.230	1.000		
3505	35.05	0.5	0.9	0.565852639	1	1	1	0	1	32.230	1.000		
3506	35.06	0.5	0.9	0.567108249	1	1	1	0	1	32.230	1.000		
3507	35.07	0.5	0.9	0.568363858	1	1	1	0	1	32.230	1.000		
3508	35.08	0.5	0.9	0.569619468	1	1	1	0	1	32.230	1.000		
3509	35.09	0.5	0.9	0.570875077	1	1	1	0	1	32.230	1.000		
3510	35.1	0.5	0.9	0.572130687	1	1	1	0	1	32.230	1.000		
3511	35.11	0.5	0.9	0.573386296	1	1	1	0	1	32.230	1.000		
3512	35.12	0.5	0.9	0.574641906	1	1	1	0	1	32.230	1.000		
3513	35.13	0.5	0.9	0.575897515	1	1	1	0	1	32.230	1.000		
3514	35.14	0.5	0.9	0.577153124	1	1	1	0	1	32.230	1.000		
3515	35.15	0.5	0.9	0.578408734	1	1	1	0	1	32.230	1.000		
3516	35.16	0.5	0.9	0.579664343	1	1	1	0	1	32.230	1.000		
3517	35.17	0.5	0.9	0.580919953	1	1	1	0	1	32.230	1.000		
3518	35.18	0.5	0.9	0.582175562	1	1	1	0	1	32.230	1.000		
3519	35.19	0.5	0.9	0.583431172	1	1	1	0	1	32.230	1.000		
3520	35.2	0.5	0.9	0.584686781	1	1	1	0	1	32.230	1.000		
3521	35.21	0.5	0.9	0.585942391	1	1	1	0	1	32.230	1.000		
3522	35.22	0.5	0.9	0.587198	1	1	1	0	1	32.230	1.000		
3523	35.23	0.5	0.9	0.58845361	1	1	1	0	1	32.230	1.000		
3524	35.24	0.5	0.9	0.589709219	1	1	1	0	1	32.230	1.000		
3525	35.25	0.5	0.9	0.590964829	1	1	1	0	1	32.230	1.000		
3526	35.26	0.5	0.9	0.592220438	1	1	1	0	1	32.230	1.000		
3527	35.27	0.5	0.9	0.593476048	1	1	1	0	1	32.230	1.000		
3528	35.28	0.5	0.9	0.594731657	1	1	1	0	1	32.230	1.000		
3529	35.29	0.5	0.9	0.595987266	1	1	1	0	1	32.230	1.000		
3530	35.3	0.5	0.9	0.597242876	1	1	1	0	1	32.230	1.000		
3531	35.31	0.5	0.9	0.598498485	1	1	1	0	1	32.230	1.000		
3532	35.32	0.5	0.9	0.599754095	1	1	1	0	1	32.230	1.000		
3533	35.33	0.5	0.9	0.601009704	1	1	1	0	1	32.230	1.000		
3534	35.34	0.5	0.9	0.602265314	1	1	1	0	1	32.230	1.000		
3535	35.35	0.5	0.9	0.603520923	1	1	1	0	1	32.230	1.000		
3536	35.36	0.5	0.9	0.604776533	1	1	1	0	1	32.230	1.000		
3537	35.37	0.5	0.9	0.606032142	1	1	1	0	1	32.230	1.000		
3538	35.38	0.5	0.9	0.607287752	1	1	1	0	1	32.230	1.000		
3539	35.39	0.5	0.9	0.608543361	1	1	1	0	1	32.230	1.000		
3540	35.4	0.5	0.9	0.609798971	1	1	1	0	1	32.230	1.000		
3541	35.41	0.5	0.9	0.61105458	1	1	1	0	1	32.230	1.000		
3542	35.42	0.5	0.9	0.61231019	1	1	1	0	1	32.230	1.000		
3543	35.43	0.5	0.9	0.613565799	1	1	1	0	1	32.230	1.000		
3544	35.44	0.5	0.9	0.614821409	1	1	1	0	1	32.230	1.000		
3545	35.45	0.5	0.9	0.616077018	1	1	1	0	1	32.230	1.000		
3546	35.46	0.5	0.9	0.617332627	1	1	1	0	1	32.230	1.000		
3547	35.47	0.5	0.9	0.618588237	1	1	1	0	1	32.230	1.000		
3548	35.48	0.5	0.9	0.619843846	1	1	1	0	1	32.230	1.000		
3549	35.49	0.5	0.9	0.621099456	1	1	1	0	1	32.230	1.000		
3550	35.5	0.5	0.9	0.622355065	1	1	1	0	1	32.230	1.000		
3551	35.51	0.5	0.9	0.623610675	1	1	1	0	1	32.230	1.000		
3552	35.52	0.5	0.9	0.624866284	1	1	1	0	1	32.230	1.000		
3553	35.53	0.5	0.9	0.626121894	1	1	1	0	1	32.230	1.000		
3554	35.54	0.5	0.9	0.627377503	1	1	1	0	1	32.230	1.000		
3555	35.55	0.5	0.9	0.628633113	1	1	1	0	1	32.230	1.000		
3556	35.56	0.5	0.9	0.629888722	1	1	1	0	1	32.230	1.000		
3557	35.57	0.5	0.9	0.631144332	1	1	1	0	1	32.230	1.000		
3558	35.58	0.5	0.9	0.632399941	1	1	1	0	1	32.230	1.000		
3559	35.59	0.5	0.9	0.633655551	1	1	1	0	1	32.230	1.000		
3560	35.6	0.5	0.9	0.63491116	1	1	1	0	1	32.230	1.000		
3561	35.61	0.5	0.9	0.636166769	1	1	1	0	1	32.230	1.000		
3562	35.62	0.5	0.9	0.637422379	1	1	1	0	1	32.230	1.000		
3563	35.63	0.5	0.9	0.638677988	1	1	1	0	1	32.230	1.000		
3564	35.64	0.5	0.9	0.639933598	1	1	1	0	1	32.230	1.000		
3565	35.65	0.5	0.9	0.641189207	1	1	1	0	1	32.230	1.000		
3566	35.66	0.5	0.9	0.642444817	1	1	1	0	1	32.230	1.000		
3567	35.67	0.5	0.9	0.643700426	1	1	1	0	1	32.230	1.000		
3568	35.68	0.5	0.9	0.644956036	1	1	1	0	1	32.230	1.000		
3569	35.69	0.5	0.9	0.646211645	1	1	1	0	1	32.230	1.000		
3570	35.7	0.5	0.9	0.647467255	1	1	1	0	1	32.230	1.000		
3571	35.71	0.5	0.9	0.648722864	1	1	1	0	1	32.230	1.000		
3572	35.72	0.5	0.9	0.649978474	1	1	1	0	1	32.230	1.000		
3573	35.73	0.5	0.9	0.651234083	1	1	1	0	1	32.230	1.000		
3574	35.74	0.5	0.9	0.652489693	1	1	1	0	1	32.230	1.000		
3575	35.75	0.5	0.9	0.653745302	1	1	1	0	1	32.230	1.000		
3576	35.76	0.5	0.9	0.655000912	1	1	1	0	1	32.230	1.000		
3577	35.77	0.5	0.9	0.656256521	1	1	1	0	1	32.230	1.000		
3578	35.78	0.5	0.9	0.65751213	1	1	1	0	1	32.230	1.000		
3579	35.79	0.5	0.9	0.65876774	1	1	1	0	1	32.230	1.000		
3580	35.8	0.5	0.9	0.660023349	1	1	1	0	1	32.230	1.000		
3581	35.81	0.5	0.9	0.661278959	1	1	1	0	1	32.230	1.000		
3582	35.82	0.5	0.9	0.662534568	1	1	1	0	1	32.230	1.000		
3583	35.83	0.5	0.9	0.663790178	1	1	1	0	1	32.230	1.000		
3584	35.84	0.5	0.9	0.665045787	1	1	1	0	1	32.230	1.000		
3585	35.85	0.5	0.9	0.666301397	1	1	1	0	1	32.230	1.000		
3586	35.86	0.5	0.9	0.667557006	1	1	1	0	1	32.230	1.000		
3587	35.87	0.5	0.9	0.668812616	1	1	1	0	1	32.230	1.000		
3588	35.88	0.5	0.9	0.670068225	1	1	1	0	1	32.230	1.000		
3589	35.89	0.5	0.9	0.671323835	1	1	1	0	1	32.230	1.000		
3590	35.9	0.5	0.9	0.667122377	1	1	1	0	1	32.230	1.000		
3591	35.91	0.5	0.9	0.667701142	1	1	1	0	1	32.230	1.000		
3592	35.92	0.5	0.9	0.668280599	1	1	1	0	1	32.230	1.000		
3593	35.93	0.5	0.9	0.668860749	1	1	1	0	1	32.230	1.000		
3594	35.94	0.5	0.9	0.669441593	1	1	1	0	1	32.230	1.000		
3595	35.95	0.5	0.9	0.670023131	1	1	1	0	1	32.230	1.000		
3596	35.96	0.5	0.9	0.670605362	1	1	1	0	1	32.230	1.000		
3597	35.97	0.5	0.9	0.671188288	1	1	1	0	1	32.230	1.000		
3598	35.98	0.5	0.9	0.671771907	1	1	1	0	1	32.230	1.000		
3599	35.99	0.5	0.9	0.672356221	1	1	1	0	1	32.230	1.000		
3600	36	0.5	0.9	0.672941229	1	1	1	0	1	32.230	1.000		
3601	36.01	0.5	0.9	0.673526932	1	1	1	0	1	32.230	1.000		
3602	36.02	0.5	0.9	0.67411333	1	1	1	0	1	32.230	1.000		
3603	36.03	0.5	0.9	0.674700423	1	1	1	0	1	32.230	1.000		
3604	36.04	0.5	0.9	0.675288211	1	1	1	0	1	32.230	1.000		
3605	36.05	0.5	0.9	0.675876695	1	1	1	0	1	32.230	1.000		
3606	36.06	0.5	0.9	0.676465874	1	1	1	0	1	32.230	1.000		
3607	36.07	0.5	0.9	0.677055748	1	1	1	0	1	32.230	1.000		
3608	36.08	0.5	0.9	0.677646319	1	1	1	0	1	32.230	1.000		
3609	36.09	0.5	0.9	0.678237585	1	1	1	0	1	32.230	1.000		
3610	36.1	0.5	0.9	0.678829548	1	1	1	0	1	32.230	1.000		
3611	36.11	0.5	0.9	0.679422207	1	1	1	0	1	32.230	1.000		
3612	36.12	0.5	0.9	0.680015563	1	1	1	0	1	32.230	1.000		
3613	36.13	0.5	0.9	0.680609616	1	1	1	0	1	32.230	1.000		
3614	36.14	0.5	0.9	0.681204365	1	1	1	0	1	32.230	1.000		
3615	36.15	0.5	0.9	0.681799811	1	1	1	0	1	32.230	1.000		
3616	36.16	0.5	0.9	0.682395955	1	1	1	0	1	32.230	1.000		
3617	36.17	0.5	0.9	0.682992796	1	1	1	0	1	32.230	1.000		
3618	36.18	0.5	0.9	0.683590334	1	1	1	0	1	32.230	1.000		
3619	36.19	0.5	0.9	0.68418857	1	1	1	0	1	32.230	1.000		
3620	36.2	0.5	0.9	0.684787504	1	1	1	0	1	32.230	1.000		
3621	36.21	0.5	0.9	0.685387137	1	1	1	0	1	32.230	1.000		
3622	36.22	0.5	0.9	0.685987467	1	1	1	0	1	32.230	1.000		
3623	36.23	0.5	0.9	0.686588495	1	1	1	0	1	32.230	1.000		
3624	36.24	0.5	0.9	0.687190223	1	1	1	0	1	32.230	1.000		
3625	36.25	0.5	0.9	0.687792649	1	1	1	0	1	32.230	1.000		
3626	36.26	0.5	0.9	0.688395773	1	1	1	0	1	32.230	1.000		
3627	36.27	0.5	0.9	0.688999597	1	1	1	0	1	32.230	1.000		
3628	36.28	0.5	0.9	0.68960412	1	1	1	0	1	32.230	1.000		
3629	36.29	0.5	0.9	0.690209342	1	1	1	0	1	32.230	1.000		
3630	36.3	0.5	0.9	0.690815264	1	1	1	0	1	32.230	1.000		
3631	36.31	0.5	0.9	0.691421885	1	1	1	0	1	32.230	1.000		
3632	36.32	0.5	0.9	0.692029206	1	1	1	0	1	32.230	1.000		
3633	36.33	0.5	0.9	0.692637227	1	1	1	0	1	32.230	1.000		
3634	36.34	0.5	0.9	0.693245948	1	1	1	0	1	32.230	1.000		
3635	36.35	0.5	0.9	0.69385537	1	1	1	0	1	32.230	1.000		
3636	36.36	0.5	0.9	0.694465492	1	1	1	0	1	32.230	1.000		
3637	36.37	0.5	0.9	0.695076314	1	1	1	0	1	32.230	1.000		
3638	36.38	0.5	0.9	0.695687837	1	1	1	0	1	32.230	1.000		
3639	36.39	0.5	0.9	0.696300061	1	1	1	0	1	32.230	1.000		
3640	36.4	0.5	0.9	0.696912986	1	1	1	0	1	32.230	1.000		
3641	36.41	0.5	0.9	0.697526613	1	1	1	0	1	32.230	1.000		
3642	36.42	0.5	0.9	0.698140941	1	1	1	0	1	32.230	1.000		
3643	36.43	0.5	0.9	0.69875597	1	1	1	0	1	32.230	1.000		
3644	36.44	0.5	0.9	0.699371701	1	1	1	0	1	32.230	1.000		
3645	36.45	0.5	0.9	0.699988133	1	1	1	0	1	32.230	1.000		
3646	36.46	0.5	0.9	0.700605268	1	1	1	0	1	32.230	1.000		
3647	36.47	0.5	0.9	0.701223105	1	1	1	0	1	32.230	1.000		
3648	36.48	0.5	0.9	0.701841644	1	1	1	0	1	32.230	1.000		
3649	36.49	0.5	0.9	0.702460885	1	1	1	0	1	32.230	1.000		
3650	36.5	0.5	0.9	0.703080829	1	1	1	0	1	32.230	1.000		
3651	36.51	0.5	0.9	0.703701476	1	1	1	0	1	32.230	1.000		
3652	36.52	0.5	0.9	0.704322825	1	1	1	0	1	32.230	1.000		
3653	36.53	0.5	0.9	0.704944878	1	1	1	0	1	32.230	1.000		
3654	36.54	0.5	0.9	0.705567633	1	1	1	0	1	32.230	1.000		
3655	36.55	0.5	0.9	0.706191092	1	1	1	0	1	32.230	1.000		
3656	36.56	0.5	0.9	0.706815255	1	1	1	0	1	32.230	1.000		
3657	36.57	0.5	0.9	0.707440121	1	1	1	0	1	32.230	1.000		
3658	36.58	0.5	0.9	0.708065691	1	1	1	0	1	32.230	1.000		
3659	36.59	0.5	0.9	0.708691964	1	1	1	0	1	32.230	1.000		
3660	36.6	0.5	0.9	0.709318942	1	1	1	0	1	32.230	1.000		
3661	36.61	0.5	0.9	0.709946624	1	1	1	0	1	32.230	1.000		
3662	36.62	0.5	0.9	0.71057501	1	1	1	0	1	32.230	1.000		
3663	36.63	0.5	0.9	0.711204101	1	1	1	0	1	32.230	1.000		
3664	36.64	0.5	0.9	0.711833896	1	1	1	0	1	32.230	1.000		
3665	36.65	0.5	0.9	0.712464396	1	1	1	0	1	32.230	1.000		
3666	36.66	0.5	0.9	0.713095601	1	1	1	0	1	32.230	1.000		
3667	36.67	0.5	0.9	0.713727511	1	1	1	0	1	32.230	1.000		
3668	36.68	0.5	0.9	0.714360126	1	1	1	0	1	32.230	1.000		
3669	36.69	0.5	0.9	0.714993446	1	1	1	0	1	32.230	1.000		
3670	36.7	0.5	0.9	0.715627472	1	1	1	0	1	32.230	1.000		
3671	36.71	0.5	0.9	0.716262203	1	1	1	0	1	32.230	1.000		
3672	36.72	0.5	0.9	0.71689764	1	1	1	0	1	32.230	1.000		
3673	36.73	0.5	0.9	0.717533783	1	1	1	0	1	32.230	1.000		
3674	36.74	0.5	0.9	0.718170632	1	1	1	0	1	32.230	1.000		
3675	36.75	0.5	0.9	0.718808187	1	1	1	0	1	32.230	1.000		
3676	36.76	0.5	0.9	0.719446448	1	1	1	0	1	32.230	1.000		
3677	36.77	0.5	0.9	0.720085416	1	1	1	0	1	32.230	1.000		
3678	36.78	0.5	0.9	0.72072509	1	1	1	0	1	32.230	1.000		
3679	36.79	0.5	0.9	0.721365471	1	1	1	0	1	32.230	1.000		
3680	36.8	0.5	0.9	0.722006559	1	1	1	0	1	32.230	1.000		
3681	36.81	0.5	0.9	0.722648353	1	1	1	0	1	32.230	1.000		
3682	36.82	0.5	0.9	0.723290855	1	1	1	0	1	32.230	1.000		
3683	36.83	0.5	0.9	0.723934064	1	1	1	0	1	32.230	1.000		
3684	36.84	0.5	0.9	0.72457798	1	1	1	0	1	32.230	1.000		
3685	36.85	0.5	0.9	0.725222604	1	1	1	0	1	32.230	1.000		
3686	36.86	0.5	0.9	0.725867935	1	1	1	0	1	32.230	1.000		
3687	36.87	0.5	0.9	0.726513974	1	1	1	0	1	32.230	1.000		
3688	36.88	0.5	0.9	0.727160721	1	1	1	0	1	32.230	1.000		
3689	36.89	0.5	0.9	0.727808176	1	1	1	0	1	32.230	1.000		
3690	36.9	0.5	0.9	0.728456339	1	1	1	0	1	32.230	1.000		
3691	36.91	0.5	0.9	0.72910521	1	1	1	0	1	32.230	1.000		
3692	36.92	0.5	0.9	0.72975479	1	1	1	0	1	32.230	1.000		
3693	36.93	0.5	0.9	0.730405078	1	1	1	0	1	32.230	1.000		
3694	36.94	0.5	0.9	0.731056075	1	1	1	0	1	32.230	1.000		
3695	36.95	0.5	0.9	0.73170778	1	1	1	0	1	32.230	1.000		
3696	36.96	0.5	0.9	0.732360195	1	1	1	0	1	32.230	1.000		
3697	36.97	0.5	0.9	0.733013318	1	1	1	0	1	32.230	1.000		
3698	36.98	0.5	0.9	0.733667151	1	1	1	0	1	32.230	1.000		
3699	36.99	0.5	0.9	0.734321692	1	1	1	0	1	32.230	1.000		
3700	37	0.5	0.9	0.734976943	1	1	1	0	1	32.230	1.000		
3701	37.01	0.5	0.9	0.735632904	1	1	1	0	1	32.230	1.000		
3702	37.02	0.5	0.9	0.736289574	1	1	1	0	1	32.230	1.000		
3703	37.03	0.5	0.9	0.736946954	1	1	1	0	1	32.230	1.000		
3704	37.04	0.5	0.9	0.737605044	1	1	1	0	1	32.230	1.000		
3705	37.05	0.5	0.9	0.738263844	1	1	1	0	1	32.230	1.000		
3706	37.06	0.5	0.9	0.738923354	1	1	1	0	1	32.230	1.000		
3707	37.07	0.5	0.9	0.739583574	1	1	1	0	1	32.230	1.000		
3708	37.08	0.5	0.9	0.740244504	1	1	1	0	1	32.230	1.000		
3709	37.09	0.5	0.9	0.740906145	1	1	1	0	1	32.230	1.000		
3710	37.1	0.5	0.9	0.741568497	1	1	1	0	1	32.230	1.000		
3711	37.11	0.5	0.9	0.742231559	1	1	1	0	1	32.230	1.000		
3712	37.12	0.5	0.9	0.742895332	1	1	1	0	1	32.230	1.000		
3713	37.13	0.5	0.9	0.743559816	1	1	1	0	1	32.230	1.000		
3714	37.14	0.5	0.9	0.744225011	1	1	1	0	1	32.230	1.000		
3715	37.15	0.5	0.9	0.744890917	1	1	1	0	1	32.230	1.000		
3716	37.16	0.5	0.9	0.745557534	1	1	1	0	1	32.230	1.000		
3717	37.17	0.5	0.9	0.746224863	1	1	1	0	1	32.230	1.000		
3718	37.18	0.5	0.9	0.746892904	1	1	1	0	1	32.230	1.000		
3719	37.19	0.5	0.9	0.747561656	1	1	1	0	1	32.230	1.000		
3720	37.2	0.5	0.9	0.748231119	1	1	1	0	1	32.230	1.000		
3721	37.21	0.5	0.9	0.748901295	1	1	1	0	1	32.230	1.000		
3722	37.22	0.5	0.9	0.749572182	1	1	1	0	1	32.230	1.000		
3723	37.23	0.5	0.9	0.750243782	1	1	1	0	1	32.230	1.000		
3724	37.24	0.5	0.9	0.750916093	1	1	1	0	1	32.230	1.000		
3725	37.25	0.5	0.9	0.751589117	1	1	1	0	1	32.230	1.000		
3726	37.26	0.5	0.9	0.752262854	1	1	1	0	1	32.230	1.000		
3727	37.27	0.5	0.9	0.752937302	1	1	1	0	1	32.230	1.000		
3728	37.28	0.5	0.9	0.753612464	1	1	1	0	1	32.230	1.000		
3729	37.29	0.5	0.9	0.754288338	1	1	1	0	1	32.230	1.000		
3730	37.3	0.5	0.9	0.754964925	1	1	1	0	1	32.230	1.000		
3731	37.31	0.5	0.9	0.755642225	1	1	1	0	1	32.230	1.000		
3732	37.32	0.5	0.9	0.756320238	1	1	1	0	1	32.230	1.000		
3733	37.33	0.5	0.9	0.756998964	1	1	1	0	1	32.230	1.000		
3734	37.34	0.5	0.9	0.757678403	1	1	1	0	1	32.230	1.000		
3735	37.35	0.5	0.9	0.758358556	1	1	1	0	1	32.230	1.000		
3736	37.36	0.5	0.9	0.759039422	1	1	1	0	1	32.230	1.000		
3737	37.37	0.5	0.9	0.759721002	1	1	1	0	1	32.230	1.000		
3738	37.38	0.5	0.9	0.760403295	1	1	1	0	1	32.230	1.000		
3739	37.39	0.5	0.9	0.761086302	1	1	1	0	1	32.230	1.000		
3740	37.4	0.5	0.9	0.761770023	1	1	1	0	1	32.230	1.000		
3741	37.41	0.5	0.9	0.762454458	1	1	1	0	1	32.230	1.000		
3742	37.42	0.5	0.9	0.763139607	1	1	1	0	1	32.230	1.000		
3743	37.43	0.5	0.9	0.76382547	1	1	1	0	1	32.230	1.000		
3744	37.44	0.5	0.9	0.764512048	1	1	1	0	1	32.230	1.000		
3745	37.45	0.5	0.9	0.76519934	1	1	1	0	1	32.230	1.000		
3746	37.46	0.5	0.9	0.765887346	1	1	1	0	1	32.230	1.000		
3747	37.47	0.5	0.9	0.766576067	1	1	1	0	1	32.230	1.000		
3748	37.48	0.5	0.9	0.767265502	1	1	1	0	1	32.230	1.000		
3749	37.49	0.5	0.9	0.767955652	1	1	1	0	1	32.230	1.000		
3750	37.5	0.5	0.9	0.768646518	1	1	1	0	1	32.230	1.000		
3751	37.51	0.5	0.9	0.769338098	1	1	1	0	1	32.230	1.000		
3752	37.52	0.5	0.9	0.770030393	1	1	1	0	1	32.230	1.000		
3753	37.53	0.5	0.9	0.770723403	1	1	1	0	1	32.230	1.000		
3754	37.54	0.5	0.9	0.771417128	1	1	1	0	1	32.230	1.000		
3755	37.55	0.5	0.9	0.772111569	1	1	1	0	1	32.230	1.000		
3756	37.56	0.5	0.9	0.772806725	1	1	1	0	1	32.230	1.000		
3757	37.57	0.5	0.9	0.773502597	1	1	1	0	1	32.230	1.000		
3758	37.58	0.5	0.9	0.774199184	1	1	1	0	1	32.230	1.000		
3759	37.59	0.5	0.9	0.774896487	1	1	1	0	1	32.230	1.000		
3760	37.6	0.5	0.9	0.775594505	1	1	1	0	1	32.230	1.000		
3761	37.61	0.5	0.9	0.77629324	1	1	1	0	1	32.230	1.000		
3762	37.62	0.5	0.9	0.77699269	1	1	1	0	1	32.230	1.000		
3763	37.63	0.5	0.9	0.777692857	1	1	1	0	1	32.230	1.000		
3764	37.64	0.5	0.9	0.778393739	1	1	1	0	1	32.230	1.000		
3765	37.65	0.5	0.9	0.779095338	1	1	1	0	1	32.230	1.000		
3766	37.66	0.5	0.9	0.779797653	1	1	1	0	1	32.230	1.000		
3767	37.67	0.5	0.9	0.780500685	1	1	1	0	1	32.230	1.000		
3768	37.68	0.5	0.9	0.781204433	1	1	1	0	1	32.230	1.000		
3769	37.69	0.5	0.9	0.781908897	1	1	1	0	1	32.230	1.000		
3770	37.7	0.5	0.9	0.782614079	1	1	1	0	1	32.230	1.000		
3771	37.71	0.5	0.9	0.783319976	1	1	1	0	1	32.230	1.000		
